project_id,name,department,location,planned_duration_days,elapsed_duration_days,physical_progress,expected_progress,financial_progress,approved_budget,released_funds,expenditure,milestones_delayed,milestones_total,resource_availability,contractor_performance,material_availability,previous_delays,status,delay_occurred,delay_days
1367,Power & Renewable Energy Project #1367,Power & Renewable Energy,Sikkim,270,280,90.2,98.7,91.6,11090000.0,11090000.0,10160000.0,1,5,91.2,74.7,62.7,4,AT_RISK,0,0
1368,Urban Development Project #1368,Urban Development,Madhya Pradesh,540,495,82.3,90.8,82.5,327480000.0,303530000.0,250410000.0,1,10,62.4,71.5,95.8,0,AT_RISK,0,0
1369,Road Transport & Highways Project #1369,Road Transport & Highways,Arunachal Pradesh,540,260,35.7,45.3,39.8,415620000.0,208960000.0,83170000.0,1,4,67.3,66.2,91.3,0,AT_RISK,0,0
1370,Health & Family Welfare Project #1370,Health & Family Welfare,Mizoram,540,575,85.5,97.5,85.6,154990000.0,145800000.0,124800000.0,1,5,94.2,73.5,62.8,1,AT_RISK,0,0
1371,Water Resources Project #1371,Water Resources,Manipur,540,225,17.5,38.6,29.0,467560000.0,181420000.0,52610000.0,2,5,57.8,67.6,66.3,2,CRITICAL,1,173
1372,Railways Project #1372,Railways,Karnataka,365,38,16.1,7.1,29.4,105930000.0,43210000.0,12700000.0,0,4,64.1,52.5,52.0,0,ON_TRACK,0,0
1373,Digital Governance Project #1373,Digital Governance,Bihar,730,155,11.3,18.4,8.9,136990000.0,21450000.0,1910000.0,0,8,89.5,46.7,72.7,0,ON_TRACK,0,0
1374,Urban Development Project #1374,Urban Development,Madhya Pradesh,540,267,35.0,49.4,45.2,39220000.0,20880000.0,9440000.0,1,4,52.8,54.9,69.6,1,AT_RISK,0,0
1375,Railways Project #1375,Railways,Madhya Pradesh,730,94,5.4,9.8,16.9,367160000.0,94620000.0,15990000.0,1,5,56.2,50.3,48.8,2,DELAYED,1,78
1376,Railways Project #1376,Railways,Mizoram,540,425,61.1,82.5,61.6,258760000.0,175220000.0,107940000.0,2,10,69.8,38.0,83.4,0,AT_RISK,0,0
1377,Road Transport & Highways Project #1377,Road Transport & Highways,Bihar,365,131,23.6,31.5,35.9,355490000.0,173160000.0,62160000.0,1,8,56.5,61.1,57.9,0,AT_RISK,0,0
1378,Power & Renewable Energy Project #1378,Power & Renewable Energy,Assam,365,53,6.2,9.5,15.3,482000000.0,122490000.0,18740000.0,0,10,79.8,71.0,56.0,0,ON_TRACK,0,0
1379,Power & Renewable Energy Project #1379,Power & Renewable Energy,Tamil Nadu,365,356,82.2,96.5,77.4,398190000.0,363990000.0,281730000.0,1,6,53.1,65.1,85.9,1,AT_RISK,0,0
1380,Power & Renewable Energy Project #1380,Power & Renewable Energy,Tripura,730,825,89.3,97.0,88.4,490960000.0,485100000.0,428830000.0,1,6,88.9,75.9,71.1,1,AT_RISK,0,0
1381,Education & Social Infrastructure Project #1381,Education & Social Infrastructure,Tripura,900,114,11.1,6.3,14.5,126750000.0,36330000.0,5270000.0,0,6,38.2,86.2,71.6,0,ON_TRACK,0,0
1382,Road Transport & Highways Project #1382,Road Transport & Highways,Uttar Pradesh,365,347,67.7,91.7,68.4,117580000.0,91420000.0,62530000.0,2,8,68.4,59.3,62.0,0,CRITICAL,1,194
1383,Health & Family Welfare Project #1383,Health & Family Welfare,Nagaland,365,68,7.5,12.8,12.2,413270000.0,108580000.0,13250000.0,1,6,70.1,95.1,49.5,0,AT_RISK,0,0
1384,Digital Governance Project #1384,Digital Governance,Nagaland,270,208,78.7,83.8,77.7,137530000.0,121540000.0,94440000.0,1,8,83.0,79.2,69.4,0,AT_RISK,0,0
1385,Education & Social Infrastructure Project #1385,Education & Social Infrastructure,Tripura,540,412,79.5,85.0,78.7,42820000.0,37100000.0,29200000.0,1,8,49.6,90.0,80.6,0,AT_RISK,0,0
1386,Railways Project #1386,Railways,West Bengal,730,331,37.7,40.0,43.6,149950000.0,80970000.0,35300000.0,0,4,68.0,68.4,74.5,0,ON_TRACK,0,0
1387,Road Transport & Highways Project #1387,Road Transport & Highways,Uttar Pradesh,365,384,85.9,94.3,90.9,45730000.0,45600000.0,41450000.0,1,8,87.7,84.4,83.8,0,AT_RISK,0,0
1388,Education & Social Infrastructure Project #1388,Education & Social Infrastructure,Odisha,900,864,81.8,96.2,77.0,15160000.0,12760000.0,9830000.0,3,10,89.3,86.0,44.2,2,CRITICAL,1,151
1389,Railways Project #1389,Railways,Meghalaya,730,367,43.4,51.2,45.3,324010000.0,182430000.0,82640000.0,0,6,77.8,56.0,62.7,0,ON_TRACK,0,0
1390,Road Transport & Highways Project #1390,Road Transport & Highways,Bihar,540,618,81.1,99.7,77.9,419360000.0,386080000.0,300760000.0,2,8,81.3,59.4,61.4,0,AT_RISK,0,0
1391,Water Resources Project #1391,Water Resources,Mizoram,365,352,90.5,98.0,93.0,89880000.0,89880000.0,83590000.0,1,5,78.0,62.5,72.4,2,AT_RISK,0,0
1392,Power & Renewable Energy Project #1392,Power & Renewable Energy,Manipur,900,508,32.9,58.2,54.6,215120000.0,148930000.0,81320000.0,1,4,30.1,82.6,62.7,0,CRITICAL,1,168
1393,Railways Project #1393,Railways,Sikkim,540,55,7.5,8.7,15.9,296790000.0,83500000.0,13280000.0,0,10,81.1,69.2,75.4,1,ON_TRACK,0,0
1394,Urban Development Project #1394,Urban Development,Gujarat,730,357,49.1,50.6,61.0,17400000.0,11610000.0,7080000.0,0,6,69.3,49.5,66.6,0,ON_TRACK,0,0
1395,Urban Development Project #1395,Urban Development,Manipur,365,274,70.5,82.2,79.7,354850000.0,328220000.0,261590000.0,1,6,73.5,79.4,75.4,1,CRITICAL,1,114
1396,Health & Family Welfare Project #1396,Health & Family Welfare,Arunachal Pradesh,900,698,70.2,82.4,75.4,97210000.0,87070000.0,65650000.0,1,10,59.1,55.8,89.1,0,CRITICAL,1,121
1397,Digital Governance Project #1397,Digital Governance,Rajasthan,900,92,7.4,4.3,4.6,416980000.0,48270000.0,2220000.0,0,8,49.8,84.0,74.2,4,ON_TRACK,0,0
1398,Health & Family Welfare Project #1398,Health & Family Welfare,Madhya Pradesh,365,329,85.2,91.8,93.1,496980000.0,496980000.0,462690000.0,1,4,70.3,77.8,77.3,0,AT_RISK,0,0
1399,Urban Development Project #1399,Urban Development,Arunachal Pradesh,730,288,22.0,38.2,34.5,44890000.0,19460000.0,6710000.0,1,4,45.9,55.5,50.1,0,CRITICAL,1,110
1400,Health & Family Welfare Project #1400,Health & Family Welfare,Rajasthan,365,255,70.9,76.6,80.8,112320000.0,97840000.0,79050000.0,0,5,80.6,77.4,63.5,0,ON_TRACK,0,0
1401,Education & Social Infrastructure Project #1401,Education & Social Infrastructure,West Bengal,365,410,82.6,98.9,84.8,472750000.0,457220000.0,387720000.0,1,5,75.6,72.4,53.0,0,AT_RISK,0,0
1402,Road Transport & Highways Project #1402,Road Transport & Highways,Tamil Nadu,540,524,79.1,93.6,75.9,92880000.0,79580000.0,60400000.0,2,6,97.2,70.1,44.4,2,CRITICAL,1,147
1403,Digital Governance Project #1403,Digital Governance,West Bengal,270,97,23.0,29.6,30.5,477720000.0,175770000.0,53610000.0,0,8,69.2,85.9,59.9,0,ON_TRACK,0,0
1404,Digital Governance Project #1404,Digital Governance,Assam,730,199,11.9,19.4,12.8,299560000.0,53950000.0,6910000.0,1,10,89.4,53.3,69.2,1,AT_RISK,0,0
1405,Digital Governance Project #1405,Digital Governance,West Bengal,365,274,79.5,83.7,76.1,97630000.0,79530000.0,60520000.0,2,8,68.2,87.3,55.6,3,DELAYED,1,85
1406,Water Resources Project #1406,Water Resources,Bihar,900,651,62.0,76.1,71.7,251430000.0,211540000.0,151670000.0,2,10,68.5,89.0,82.9,0,AT_RISK,0,0
1407,Digital Governance Project #1407,Digital Governance,Tripura,365,385,78.7,96.6,84.2,12690000.0,11450000.0,9640000.0,2,8,88.5,61.9,69.8,0,CRITICAL,1,168
1408,Power & Renewable Energy Project #1408,Power & Renewable Energy,Sikkim,730,544,67.1,80.1,71.0,67590000.0,57030000.0,40490000.0,1,4,70.0,69.7,59.4,3,AT_RISK,0,0
1409,Railways Project #1409,Railways,Assam,540,417,68.1,82.5,76.3,159510000.0,143140000.0,109220000.0,1,6,69.4,72.5,34.0,0,CRITICAL,1,120
1410,Digital Governance Project #1410,Digital Governance,Assam,900,317,28.2,30.3,30.1,408130000.0,171610000.0,51650000.0,0,6,63.2,86.7,83.5,0,ON_TRACK,0,0
1411,Education & Social Infrastructure Project #1411,Education & Social Infrastructure,Tamil Nadu,180,64,23.0,28.8,19.1,415610000.0,117810000.0,22500000.0,0,8,81.9,87.3,44.6,0,DELAYED,1,38
1412,Power & Renewable Energy Project #1412,Power & Renewable Energy,Uttar Pradesh,730,457,61.5,67.4,59.9,485100000.0,359100000.0,215100000.0,1,10,68.3,83.7,58.1,0,AT_RISK,0,0
1413,Education & Social Infrastructure Project #1413,Education & Social Infrastructure,Mizoram,270,135,37.2,48.2,36.1,251410000.0,127250000.0,45940000.0,2,6,70.3,83.8,71.4,3,CRITICAL,1,135
1414,Urban Development Project #1414,Urban Development,Manipur,540,327,62.6,65.1,71.8,245030000.0,191160000.0,137250000.0,0,8,72.1,78.1,73.3,0,DELAYED,1,33
1415,Education & Social Infrastructure Project #1415,Education & Social Infrastructure,Madhya Pradesh,365,97,24.8,19.4,30.5,280050000.0,106300000.0,32420000.0,0,4,81.0,92.0,57.8,0,ON_TRACK,0,0
1416,Health & Family Welfare Project #1416,Health & Family Welfare,Madhya Pradesh,1460,1293,70.1,91.0,89.4,289030000.0,280670000.0,250920000.0,2,10,51.5,61.1,67.3,1,AT_RISK,0,0
1417,Education & Social Infrastructure Project #1417,Education & Social Infrastructure,Mizoram,540,366,68.8,73.5,64.8,426720000.0,317490000.0,205730000.0,0,10,83.5,69.9,88.2,0,ON_TRACK,0,0
1418,Digital Governance Project #1418,Digital Governance,West Bengal,365,83,20.2,15.7,32.8,436010000.0,207030000.0,67910000.0,0,4,51.1,72.0,60.5,0,ON_TRACK,0,0
1419,Health & Family Welfare Project #1419,Health & Family Welfare,Odisha,180,190,88.4,96.0,93.2,369160000.0,364050000.0,339290000.0,1,10,71.3,70.7,88.1,0,AT_RISK,0,0
1420,Urban Development Project #1420,Urban Development,Odisha,730,242,21.7,27.4,18.7,449310000.0,109530000.0,20480000.0,0,8,87.5,67.6,74.8,0,ON_TRACK,0,0
1421,Railways Project #1421,Railways,Arunachal Pradesh,270,258,81.7,93.4,83.0,445040000.0,415310000.0,344710000.0,1,5,64.2,75.4,67.6,0,CRITICAL,1,120
1422,Digital Governance Project #1422,Digital Governance,Tripura,365,369,85.2,93.2,92.4,53380000.0,53380000.0,49320000.0,1,5,81.0,77.5,84.3,0,DELAYED,1,85
1423,Health & Family Welfare Project #1423,Health & Family Welfare,Madhya Pradesh,180,140,74.4,85.9,71.8,409630000.0,322660000.0,231670000.0,2,8,74.8,71.0,60.1,3,AT_RISK,0,0
1424,Digital Governance Project #1424,Digital Governance,Sikkim,180,203,91.8,99.1,92.5,59070000.0,59070000.0,54640000.0,1,8,90.6,90.7,73.7,0,DELAYED,1,86
1425,Digital Governance Project #1425,Digital Governance,Mizoram,900,325,21.4,30.3,38.6,394930000.0,195620000.0,75510000.0,1,6,35.0,84.8,73.3,1,CRITICAL,1,106
1426,Railways Project #1426,Railways,Mizoram,730,818,78.0,94.9,81.0,389010000.0,344580000.0,279110000.0,2,4,63.1,82.3,79.3,4,CRITICAL,1,143
1427,Water Resources Project #1427,Water Resources,Meghalaya,540,426,77.9,85.6,81.1,295820000.0,276920000.0,224580000.0,1,10,76.1,78.5,92.6,0,DELAYED,1,86
1428,Water Resources Project #1428,Water Resources,Assam,730,571,81.0,83.5,94.3,301220000.0,301220000.0,284050000.0,1,5,39.2,74.3,77.1,2,AT_RISK,0,0
1429,Water Resources Project #1429,Water Resources,West Bengal,540,347,62.4,71.0,69.7,107530000.0,86040000.0,59970000.0,1,8,83.7,76.5,78.7,0,CRITICAL,1,95
1430,Road Transport & Highways Project #1430,Road Transport & Highways,Sikkim,730,79,11.9,11.2,30.6,189860000.0,79060000.0,24190000.0,1,5,68.5,45.0,74.3,2,AT_RISK,0,0
1431,Education & Social Infrastructure Project #1431,Education & Social Infrastructure,Assam,270,307,86.1,100.0,81.9,389970000.0,374160000.0,306440000.0,1,6,61.7,80.4,75.2,0,AT_RISK,0,0
1432,Education & Social Infrastructure Project #1432,Education & Social Infrastructure,Madhya Pradesh,730,564,83.4,86.9,90.0,381480000.0,374140000.0,336730000.0,1,10,79.3,64.9,77.8,0,DELAYED,1,57
1433,Health & Family Welfare Project #1433,Health & Family Welfare,Tripura,730,406,41.5,58.3,42.8,320800000.0,168800000.0,72250000.0,2,8,76.4,70.6,46.3,0,AT_RISK,0,0
1434,Health & Family Welfare Project #1434,Health & Family Welfare,Uttar Pradesh,900,294,23.0,25.1,25.9,319590000.0,103990000.0,26930000.0,0,8,53.5,70.7,91.1,0,ON_TRACK,0,0
1435,Water Resources Project #1435,Water Resources,Madhya Pradesh,540,368,57.9,73.6,58.9,321670000.0,229130000.0,134960000.0,1,8,63.4,85.0,65.8,1,AT_RISK,0,0
1436,Water Resources Project #1436,Water Resources,Sikkim,365,200,45.0,56.0,46.5,35420000.0,20280000.0,9430000.0,1,4,78.5,73.5,70.3,2,CRITICAL,1,93
1437,Education & Social Infrastructure Project #1437,Education & Social Infrastructure,West Bengal,540,81,14.3,12.2,10.1,203070000.0,47720000.0,4820000.0,0,8,71.9,73.5,65.6,0,DELAYED,1,34
1438,Railways Project #1438,Railways,Gujarat,365,344,83.2,96.8,100.0,334780000.0,334780000.0,334780000.0,1,5,80.5,67.8,45.2,0,AT_RISK,0,0
1439,Digital Governance Project #1439,Digital Governance,Mizoram,900,826,82.6,92.2,86.0,32770000.0,31110000.0,26750000.0,1,5,86.0,67.2,51.5,0,AT_RISK,0,0
1440,Power & Renewable Energy Project #1440,Power & Renewable Energy,Nagaland,365,41,3.7,7.7,3.1,34310000.0,5750000.0,180000.0,2,10,62.2,88.2,74.1,2,AT_RISK,0,0
1441,Power & Renewable Energy Project #1441,Power & Renewable Energy,Arunachal Pradesh,900,170,0.0,14.3,9.4,370830000.0,79600000.0,7480000.0,1,6,40.2,42.5,54.9,0,AT_RISK,0,0
1442,Health & Family Welfare Project #1442,Health & Family Welfare,Manipur,270,257,82.1,91.8,91.0,313260000.0,313260000.0,285070000.0,1,4,79.4,55.2,69.3,1,AT_RISK,0,0
1443,Power & Renewable Energy Project #1443,Power & Renewable Energy,Arunachal Pradesh,730,220,5.8,21.8,9.4,403660000.0,61780000.0,5810000.0,1,10,64.4,32.2,69.1,0,AT_RISK,0,0
1444,Health & Family Welfare Project #1444,Health & Family Welfare,Bihar,730,427,59.8,62.2,57.8,86090000.0,60420000.0,34920000.0,0,8,95.1,87.0,88.2,0,ON_TRACK,0,0
1445,Education & Social Infrastructure Project #1445,Education & Social Infrastructure,Uttar Pradesh,365,277,78.8,82.7,87.3,100480000.0,100480000.0,87720000.0,1,8,77.3,68.2,75.0,0,AT_RISK,0,0
1446,Health & Family Welfare Project #1446,Health & Family Welfare,Sikkim,365,37,3.3,5.3,6.2,220630000.0,42320000.0,2620000.0,1,10,80.9,48.5,92.1,1,DELAYED,1,64
1447,Health & Family Welfare Project #1447,Health & Family Welfare,Manipur,540,508,83.3,94.0,90.4,154660000.0,154660000.0,139810000.0,1,5,89.9,70.9,90.0,0,CRITICAL,1,96
1448,Road Transport & Highways Project #1448,Road Transport & Highways,Karnataka,540,528,81.3,89.5,77.1,284100000.0,241120000.0,185900000.0,1,4,53.5,78.2,79.4,1,DELAYED,1,87
1449,Urban Development Project #1449,Urban Development,Tripura,540,145,17.9,21.6,21.1,482760000.0,164590000.0,34730000.0,0,10,66.0,44.5,62.3,1,ON_TRACK,0,0
1450,Road Transport & Highways Project #1450,Road Transport & Highways,Arunachal Pradesh,730,148,12.9,18.0,20.5,457910000.0,158490000.0,32490000.0,1,4,91.5,60.5,73.6,2,CRITICAL,1,92
1451,Urban Development Project #1451,Urban Development,Tripura,540,450,82.4,90.0,86.4,352250000.0,352250000.0,304340000.0,2,10,93.6,60.0,81.1,4,AT_RISK,0,0
1452,Railways Project #1452,Railways,Madhya Pradesh,365,372,70.6,96.9,83.8,327250000.0,301350000.0,252530000.0,2,6,84.4,36.4,34.6,0,CRITICAL,1,195
1453,Digital Governance Project #1453,Digital Governance,Bihar,365,233,64.5,68.5,63.5,286020000.0,216190000.0,137280000.0,0,8,73.0,66.3,76.1,0,ON_TRACK,0,0
1454,Railways Project #1454,Railways,Tamil Nadu,900,996,81.5,100.0,80.9,56440000.0,52070000.0,42120000.0,1,8,84.1,69.0,66.3,0,CRITICAL,1,136
1455,Education & Social Infrastructure Project #1455,Education & Social Infrastructure,Mizoram,1095,709,69.4,71.9,73.3,59930000.0,47310000.0,34680000.0,2,5,78.7,71.6,81.5,4,AT_RISK,0,0
1456,Health & Family Welfare Project #1456,Health & Family Welfare,Madhya Pradesh,270,294,78.5,100.0,86.1,424400000.0,413580000.0,356090000.0,1,5,76.7,50.7,73.3,0,AT_RISK,0,0
1457,Water Resources Project #1457,Water Resources,Assam,730,803,77.2,97.4,75.1,245690000.0,201960000.0,151670000.0,1,4,58.4,80.1,77.8,1,CRITICAL,1,142
1458,Urban Development Project #1458,Urban Development,Gujarat,180,186,87.5,94.6,86.3,349870000.0,333610000.0,287910000.0,2,5,78.0,54.4,76.4,3,AT_RISK,0,0
1459,Railways Project #1459,Railways,Mizoram,270,31,7.6,8.6,6.5,479140000.0,82640000.0,5370000.0,0,8,85.9,68.0,42.6,0,ON_TRACK,0,0
1460,Road Transport & Highways Project #1460,Road Transport & Highways,Arunachal Pradesh,730,681,79.1,91.7,79.5,74520000.0,65110000.0,51760000.0,2,5,80.5,56.9,68.7,2,CRITICAL,1,131
1461,Railways Project #1461,Railways,Manipur,365,76,10.2,11.5,17.0,43860000.0,11460000.0,1950000.0,0,8,88.7,57.9,68.8,1,ON_TRACK,0,0
1462,Digital Governance Project #1462,Digital Governance,Mizoram,180,81,36.1,41.7,48.2,102100000.0,59280000.0,28570000.0,0,8,60.7,68.4,64.2,0,ON_TRACK,0,0
1463,Digital Governance Project #1463,Digital Governance,Meghalaya,365,176,42.5,47.8,43.7,147770000.0,78790000.0,34430000.0,1,4,92.6,81.2,71.8,2,AT_RISK,0,0
1464,Health & Family Welfare Project #1464,Health & Family Welfare,Meghalaya,365,41,17.3,10.2,18.3,461960000.0,109890000.0,20110000.0,0,10,74.9,89.6,81.8,0,ON_TRACK,0,0
1465,Urban Development Project #1465,Urban Development,Odisha,365,122,19.8,25.8,33.5,174640000.0,73150000.0,24510000.0,2,10,65.3,61.6,53.7,3,AT_RISK,0,0
1466,Road Transport & Highways Project #1466,Road Transport & Highways,West Bengal,365,101,26.7,18.8,32.0,69370000.0,26060000.0,8340000.0,0,10,84.9,74.7,61.8,0,ON_TRACK,0,0
1467,Power & Renewable Energy Project #1467,Power & Renewable Energy,Rajasthan,270,164,54.2,66.6,71.8,321680000.0,261810000.0,187980000.0,3,10,69.0,60.7,43.2,2,AT_RISK,0,0
1468,Urban Development Project #1468,Urban Development,Tamil Nadu,365,93,19.0,15.4,25.4,243140000.0,81210000.0,20630000.0,0,8,59.8,88.0,57.0,0,ON_TRACK,0,0
1469,Power & Renewable Energy Project #1469,Power & Renewable Energy,Mizoram,365,271,71.6,81.4,78.2,70410000.0,60160000.0,47050000.0,1,8,85.1,40.6,70.9,0,AT_RISK,0,0
1470,Railways Project #1470,Railways,Madhya Pradesh,730,106,6.8,12.4,2.5,20100000.0,3380000.0,80000.0,1,6,79.8,45.0,77.8,0,AT_RISK,0,0
1471,Digital Governance Project #1471,Digital Governance,Uttar Pradesh,540,509,84.6,95.4,85.9,133600000.0,121720000.0,104560000.0,1,6,80.9,69.9,47.0,0,CRITICAL,1,102
1472,Health & Family Welfare Project #1472,Health & Family Welfare,Sikkim,730,732,83.8,94.1,86.6,166270000.0,161200000.0,139600000.0,1,6,80.2,72.7,49.9,1,CRITICAL,1,110
1473,Water Resources Project #1473,Water Resources,Mizoram,180,160,77.2,92.1,83.1,332260000.0,297780000.0,247460000.0,1,4,70.1,63.0,68.7,0,CRITICAL,1,107
1474,Railways Project #1474,Railways,West Bengal,540,192,27.0,31.3,35.1,443960000.0,202770000.0,71170000.0,2,5,46.9,80.7,86.0,2,DELAYED,1,83
1475,Power & Renewable Energy Project #1475,Power & Renewable Energy,Tamil Nadu,540,114,11.0,15.1,35.0,82210000.0,36460000.0,12760000.0,1,6,68.7,82.6,41.8,3,AT_RISK,0,0
1476,Health & Family Welfare Project #1476,Health & Family Welfare,Gujarat,540,227,32.8,37.0,34.4,253430000.0,120200000.0,41350000.0,2,10,77.6,53.3,73.5,2,CRITICAL,1,100
1477,Road Transport & Highways Project #1477,Road Transport & Highways,Mizoram,180,90,42.3,52.7,39.4,408180000.0,207900000.0,81910000.0,1,10,82.3,65.0,71.7,1,AT_RISK,0,0
1478,Road Transport & Highways Project #1478,Road Transport & Highways,Odisha,1095,1126,79.8,95.2,100.0,40500000.0,40500000.0,40500000.0,2,4,64.1,67.3,47.9,3,CRITICAL,1,156
1479,Health & Family Welfare Project #1479,Health & Family Welfare,Uttar Pradesh,730,102,9.7,11.2,11.5,254190000.0,54100000.0,6220000.0,1,5,94.1,69.4,69.3,0,AT_RISK,0,0
1480,Education & Social Infrastructure Project #1480,Education & Social Infrastructure,Meghalaya,540,181,26.8,26.9,36.4,450080000.0,231260000.0,84180000.0,1,10,65.7,81.5,58.8,3,AT_RISK,0,0
1481,Railways Project #1481,Railways,Sikkim,540,338,58.2,69.0,60.6,408710000.0,279620000.0,169450000.0,1,10,91.6,49.8,86.3,0,DELAYED,1,90
1482,Digital Governance Project #1482,Digital Governance,Rajasthan,270,145,44.5,53.7,50.5,239760000.0,150400000.0,75950000.0,1,5,81.2,53.8,76.3,0,AT_RISK,0,0
1483,Health & Family Welfare Project #1483,Health & Family Welfare,Assam,365,64,16.4,11.5,12.5,202070000.0,41720000.0,5220000.0,0,6,34.7,87.8,90.1,0,ON_TRACK,0,0
1484,Digital Governance Project #1484,Digital Governance,Gujarat,540,100,0.0,14.2,20.8,244400000.0,68700000.0,14290000.0,1,8,53.2,56.1,71.8,0,CRITICAL,1,118
1485,Health & Family Welfare Project #1485,Health & Family Welfare,Tamil Nadu,365,172,38.5,46.1,43.9,472190000.0,255290000.0,112070000.0,1,6,74.2,49.4,88.6,1,AT_RISK,0,0
1486,Digital Governance Project #1486,Digital Governance,Bihar,365,167,26.5,44.1,36.9,67150000.0,28200000.0,10410000.0,1,6,84.8,75.4,26.6,0,AT_RISK,0,0
1487,Road Transport & Highways Project #1487,Road Transport & Highways,Meghalaya,180,66,40.2,34.4,65.1,346110000.0,244980000.0,159480000.0,0,8,55.0,81.3,57.1,0,ON_TRACK,0,0
1488,Road Transport & Highways Project #1488,Road Transport & Highways,Mizoram,1460,895,46.0,67.1,50.5,35070000.0,22450000.0,11340000.0,2,5,64.0,50.0,66.7,4,CRITICAL,1,187
1489,Education & Social Infrastructure Project #1489,Education & Social Infrastructure,Meghalaya,270,263,81.3,96.0,81.4,495470000.0,463700000.0,377450000.0,1,8,90.3,68.0,69.1,0,AT_RISK,0,0
1490,Education & Social Infrastructure Project #1490,Education & Social Infrastructure,Karnataka,540,260,32.8,47.0,37.6,20040000.0,9080000.0,3410000.0,1,8,64.8,32.2,80.4,0,CRITICAL,1,107
1491,Education & Social Infrastructure Project #1491,Education & Social Infrastructure,Maharashtra,540,535,69.5,95.7,71.1,224620000.0,172750000.0,122830000.0,2,8,82.5,56.1,48.5,0,AT_RISK,0,0
1492,Digital Governance Project #1492,Digital Governance,Maharashtra,730,84,6.0,4.9,1.6,183730000.0,25560000.0,410000.0,0,4,70.1,64.0,82.2,0,ON_TRACK,0,0
1493,Road Transport & Highways Project #1493,Road Transport & Highways,Sikkim,540,437,75.1,88.1,83.7,399220000.0,386100000.0,323170000.0,1,10,75.7,97.6,45.1,0,CRITICAL,1,117
1494,Urban Development Project #1494,Urban Development,Odisha,365,48,15.3,9.0,14.4,372570000.0,88600000.0,12760000.0,1,6,64.0,71.7,96.5,4,AT_RISK,1,15
1495,Urban Development Project #1495,Urban Development,Madhya Pradesh,180,142,65.7,82.4,66.7,230360000.0,183660000.0,122500000.0,3,8,84.5,61.0,51.8,3,CRITICAL,1,186
1496,Education & Social Infrastructure Project #1496,Education & Social Infrastructure,Meghalaya,540,459,78.3,85.1,78.6,498240000.0,434870000.0,341810000.0,0,4,54.4,91.6,92.9,0,DELAYED,1,73
